Submission ID,Respondent ID,Submitted at,Store Name,Kya staff nein price change ke baare mein inform kiya?,"Jaane ke pehle kabhi bhi,
kya customer nein,
item price ya total price ke liye bill check kiya?","Price ke baare mein, 
kya customer nein ek bhi word bola?","Kya kya bola? 
(multiple options select kar sakte hain)","Price ke baare mein, 
kya customer nein bina kuch bole, 
koi bhi reaction diya?","Kya kya reaction diye? 
(multiple options select kar sakte hain)",Bill ka kya hua?,Bill Number (if bill bana) or Patient ID (compulsory if bill nahin bana),Optional sawaal - aapki koi raay ya customer ke koi emotions?
aO6e8Bv,ja54xQY,2026-05-20 14:46:04,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154389,
PR6DalQ,gDYAZLO,2026-05-20 14:46:22,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356738,
gb0eRN1,gDYAZLO,2026-05-20 14:46:38,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356739,
rD6BxGL,gDYAZLO,2026-05-20 14:46:53,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356740,
o9yD4Zx,jaJ5ODJ,2026-05-20 14:47:58,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312228,
rD6Bx9N,ja54xQY,2026-05-20 14:48:04,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154390,
X5DrKVd,A7AJlde,2026-05-20 14:48:52,Sanpada,No,No,No,,Yes,Senior Customer. Was a little shock after hearing the strip price. Repeated the price after hearing.,No change. Jaisa ban na tha bana.,SANP-514853,
xVpjkxJ,PdvE0Ad,2026-05-20 14:48:54,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196964,
7XWbBVP,A7AJlde,2026-05-20 14:50:20,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514854,
Vp0jRDE,PdvE0Ad,2026-05-20 14:50:56,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196965,
o9yDr1N,A7AJlde,2026-05-20 14:51:29,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514855,
Z9No47B,A7AJlde,2026-05-20 14:52:10,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514856,
9NWXLbp,A7AJlde,2026-05-20 14:52:27,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514857,
Nq6l500,A7AJlde,2026-05-20 14:53:45,Sanpada,No,No,Yes,Expensive sunscreen. Was shocked after hearing the price. Didn't bought it.,,,Bana hi nahin. Customer chale gaye.,Not applicable.,"Sunscreen, out of customer's budget so she didn't bought it."
aO65NKB,pbRdLAZ,2026-05-20 14:54:23,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395286,
0VxBrA6,ja54xQY,2026-05-20 14:54:45,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154391,
2jea85p,ja54xQY,2026-05-20 14:55:06,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154392,
rD6ayWM,pbRdLAZ,2026-05-20 14:55:06,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395289,
X5DJlPe,ja54xQY,2026-05-20 14:55:36,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154393,
Vp0QLLg,ja54xQY,2026-05-20 14:56:33,Colaba,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZCLBA-154394,
BEXdzGA,ja54xQY,2026-05-20 14:57:19,Colaba,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154395,
jey6eDQ,A7AJlde,2026-05-20 14:59:47,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514858,
YjQ0jdd,A7AJlde,2026-05-20 15:00:48,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514859,
vXAeXxd,PdvE0Ad,2026-05-20 15:01:07,Khar,No,Yes,Yes,He compared 2-3 products quantity &prices,,,No change. Jaisa ban na tha bana.,ZKRWT-196967,Buyed the value for money product 
RW0MWBp,A7AJlde,2026-05-20 15:01:09,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514860,
zEqyEdg,jaJ5ODJ,2026-05-20 15:01:41,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312235,
2jeajRe,PdvE0Ad,2026-05-20 15:01:44,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196968,
rD6aDRR,gDYAZLO,2026-05-20 15:02:18,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356743,
aO65OJB,A7AJlde,2026-05-20 15:02:27,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514861,
5XzjXP6,A7AJlde,2026-05-20 15:02:42,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514862,
9NW9BlQ,A7AJlde,2026-05-20 15:04:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514863,
zEqyjra,PdvE0Ad,2026-05-20 15:04:49,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196971,
QoDe1xp,ja54xQY,2026-05-20 15:04:57,Colaba,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154396,
LDb79aG,ja54xQY,2026-05-20 15:05:11,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154397,
X5DJLNV,gDYAZLO,2026-05-20 15:05:37,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356744,
gb0darM,jaJ5ODJ,2026-05-20 15:05:48,Khanda Colony,Yes,,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312233,
bZ7j9k6,ja54xQY,2026-05-20 15:08:06,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154398,
J16pdDK,ja54xQY,2026-05-20 15:08:19,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154399,
jey6b94,A7AJlde,2026-05-20 15:08:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514864,Extension of bill SANP-514863.
bZ7j92Z,gDYAZLO,2026-05-20 15:08:32,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356745,
Vp0Qjxv,ja54xQY,2026-05-20 15:09:12,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154340,
2jeaBgA,jaJ5ODJ,2026-05-20 15:09:38,Khanda Colony,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312238,
Vp0Qjal,ja54xQY,2026-05-20 15:09:49,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154341,
PR611dV,A7AJlde,2026-05-20 15:10:56,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514865,
M1bNN6k,ja54xQY,2026-05-20 15:12:46,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154401,
Vp0QQxg,ja54xQY,2026-05-20 15:13:08,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154403,
YjQ00l6,PdvE0Ad,2026-05-20 15:13:58,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196973,
7XWLL62,jaJ5ODJ,2026-05-20 15:14:23,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,Bana hi nahin. Customer chale gaye.,ZKHAN-312241,
Gez9p9k,pbRdLAZ,2026-05-20 15:15:08,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395297,
Nq6lXVG,PdvE0Ad,2026-05-20 15:15:42,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196973,
zEqyMr8,PdvE0Ad,2026-05-20 15:15:59,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196974,
zEqyMLg,PdvE0Ad,2026-05-20 15:16:32,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196972,
0VxB8X0,ja54xQY,2026-05-20 15:17:52,Colaba,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZCLBA-154405,
RW0MD6K,PdvE0Ad,2026-05-20 15:20:40,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196976,
8NKaxNY,A7AJlde,2026-05-20 15:22:08,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514868,
RW0MPoP,A7AJlde,2026-05-20 15:22:25,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514867,
zEqyY4E,A7AJlde,2026-05-20 15:24:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514869,
YjQ0a7v,A7AJlde,2026-05-20 15:25:04,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514870,
RW0MPp4,A7AJlde,2026-05-20 15:25:33,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514866,>2K bill.
Z9NE6dv,A7AJlde,2026-05-20 15:26:56,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514871,
RW0M5yP,A7AJlde,2026-05-20 15:28:57,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514873,
rD6aGeR,jaJ5ODJ,2026-05-20 16:09:06,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312267,
J16peo4,jaJ5ODJ,2026-05-20 16:11:48,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312268,
9NWQ52K,GxXKrqe,2026-05-21 04:02:56,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152158,No
0VxO5ZA,GxXKrqe,2026-05-21 04:03:13,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152159,No
Z9NaAMa,GxXKrqe,2026-05-21 04:35:23,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152164,No
vXAY6d8,GxXKrqe,2026-05-21 04:40:00,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152165,No
2jeP6bg,GxXKrqe,2026-05-21 04:59:43,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152169,No
EqXW2KA,GxXKrqe,2026-05-21 05:10:26,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152170,No
q5dV6kg,pbRdLAZ,2026-05-21 05:25:25,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395347,
o9yGX2P,GxXKrqe,2026-05-21 05:29:16,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152172,No
zEqYP5a,A7AJlde,2026-05-21 05:32:29,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514937,
J16zN0R,GxXKrqe,2026-05-21 05:34:54,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152172,No
DqNzlOl,GxXKrqe,2026-05-21 05:37:23,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152173,No
Nq6oekl,eqKDBYx,2026-05-21 05:38:06,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68855,
aO6dbdW,A7AJlde,2026-05-21 05:39:46,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514938,
8NKxvdr,GxXKrqe,2026-05-21 05:40:06,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152174,No
1WlVZzL,GxXKrqe,2026-05-21 05:42:40,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152175,No
OQz51qK,pbRdLAZ,2026-05-21 05:47:13,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395349,
7XW2lk9,eqKDBYx,2026-05-21 05:47:29,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68857,
OQz5Dok,A7AJlde,2026-05-21 05:50:23,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514939,
xVpaV9G,A7AJlde,2026-05-21 05:54:11,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514940,
5Xz1X7E,pbRdLAZ,2026-05-21 05:55:51,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395350,
9NWDBV5,ja54xQY,2026-05-21 06:00:23,Colaba,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZCLBA-154442,
RW05dK9,gDYAZLO,2026-05-21 06:00:49,Bandra Hill Road,No,No,No,,No,,Partial bana. Customer nein item kam kiye,ZBDRA-356786,Partial because of medicines not available 
aO6Yeeq,gDYAZLO,2026-05-21 06:01:10,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356785,
2jeNBKp,gDYAZLO,2026-05-21 06:01:29,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356784,
jeyQbB6,gDYAZLO,2026-05-21 06:01:47,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356787,
jeyQb71,A7AJlde,2026-05-21 06:02:22,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514941,
rD6ABk2,eqKDBYx,2026-05-21 06:02:55,Goregaon W SV Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Niraash hue (eg ""Kya yaar phir se badha diye""), Zeno   ka matlab kya hai, Bahot naaraaz hue (eg ""Yeh last time aa raha hoon main"")",,,No change. Jaisa ban na tha bana.,Zgwsv-68858,
M1bzD0E,eqKDBYx,2026-05-21 06:04:33,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68859,
J16AdNX,A7AJlde,2026-05-21 06:04:53,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514942,
e56eQBO,A7AJlde,2026-05-21 06:06:14,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514943,
xVpaMN9,GxXKrqe,2026-05-21 06:06:51,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152178,No
peKByPE,A7AJlde,2026-05-21 06:06:54,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514944,
X5DWJXd,ja54xQY,2026-05-21 06:09:12,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154443,
jeyQ6O9,ja54xQY,2026-05-21 06:09:24,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154444,
jeyQoDY,ja54xQY,2026-05-21 06:09:37,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154445,
peKBoMy,eqKDBYx,2026-05-21 06:12:23,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68860,
OQz5XZa,A7AJlde,2026-05-21 06:12:52,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514945,
vXAyPXd,pbRdLAZ,2026-05-21 06:14:20,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395351,
bZ7xWe0,pbRdLAZ,2026-05-21 06:14:48,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395353,
yX69JRW,ja54xQY,2026-05-21 06:17:10,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154446,
o9yM2WO,A7AJlde,2026-05-21 06:18:14,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514946,
kby6EYj,A7AJlde,2026-05-21 06:19:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514947,
EqXQWRL,A7AJlde,2026-05-21 06:22:21,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514948,
OQz5GvM,GxXKrqe,2026-05-21 06:22:45,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152184,No
4a8xxZB,A7AJlde,2026-05-21 06:27:24,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514949,
q5dAdJd,eqKDBYx,2026-05-21 06:30:06,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68861,
8NKQdDr,pbRdLAZ,2026-05-21 06:36:15,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395356,
0Vx6MMP,A7AJlde,2026-05-21 06:38:43,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514950,"New customer. Came to Zeno pharma for first time for cheapest alternative, their doctor suggested them."
vXAyBOg,GxXKrqe,2026-05-21 06:39:12,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152188,No
ArdLJby,A7AJlde,2026-05-21 06:39:19,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514951,
7XW2D7z,A7AJlde,2026-05-21 06:41:06,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514952,
aO6Yx7Z,A7AJlde,2026-05-21 06:41:49,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514953,
2jeNrvb,eqKDBYx,2026-05-21 06:43:38,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,"Zgwsv-68864,68865",
OQz50Bk,pbRdLAZ,2026-05-21 06:43:53,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395357,
o9yMOYe,A7AJlde,2026-05-21 06:45:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514954,
Vp05VAj,ja54xQY,2026-05-21 06:49:50,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154459,
0Vx6LKN,A7AJlde,2026-05-21 06:50:52,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514955,
vXAyLNl,gDYAZLO,2026-05-21 06:52:42,Bandra Hill Road,No,Yes,Yes,Coins redeem nhi hua kya?,,,No change. Jaisa ban na tha bana.,ZBDRA-356790,
Nq6WYNp,pbRdLAZ,2026-05-21 06:54:59,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395358,
EqXQD7l,ja54xQY,2026-05-21 06:55:12,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154461,
xVpaPlr,A7AJlde,2026-05-21 06:58:23,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514956,
EqXQJM4,A7AJlde,2026-05-21 06:58:36,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514957,
aO6YDkq,A7AJlde,2026-05-21 06:58:54,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514958,
bZ7x8ye,A7AJlde,2026-05-21 06:59:08,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514959,
6D72OYO,A7AJlde,2026-05-21 06:59:26,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514960,
Z9N6z0V,ja54xQY,2026-05-21 07:00:15,Colaba,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154463,
Z9N6R60,GxXKrqe,2026-05-21 07:01:40,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152193,No
zEqDQaZ,GxXKrqe,2026-05-21 07:05:00,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152194,No
yX69e88,pbRdLAZ,2026-05-21 07:12:59,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395361,
EqXQ8y4,A7AJlde,2026-05-21 07:13:40,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514962,
LDbWvXy,gDYAZLO,2026-05-21 07:15:29,Bandra Hill Road,No,No,No,"Reason poocha (eg ""Kyun badhaaya?"")",No,Eye brow upar ki,No change. Jaisa ban na tha bana.,ZBDRA-356792,
xVpa4Nv,gDYAZLO,2026-05-21 07:15:46,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356793,
1Wl7DNp,gDYAZLO,2026-05-21 07:16:08,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356794,
rD6AGYl,gDYAZLO,2026-05-21 07:16:25,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356795,
Nq6WM9W,gDYAZLO,2026-05-21 07:17:02,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356796,Barabar discount price pr diya na said while leaving 
gb0MJJP,A7AJlde,2026-05-21 07:20:48,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514966,
ArdLjGe,pbRdLAZ,2026-05-21 07:25:52,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395364,
9NWDMLY,A7AJlde,2026-05-21 07:31:35,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514971,
DqNdadX,eqKDBYx,2026-05-21 07:32:32,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68875,
q5dAzB5,pbRdLAZ,2026-05-21 07:32:47,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395367,
db6xRKr,A7AJlde,2026-05-21 07:37:43,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514795,
e56eoye,GxXKrqe,2026-05-21 07:38:11,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152197,No
db6xglz,GxXKrqe,2026-05-21 07:41:10,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152198,No
gb0MgX4,jaJ5ODJ,2026-05-21 07:42:49,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312325,
PR654oQ,jaJ5ODJ,2026-05-21 07:43:36,Khanda Colony,Yes,,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312326,
RW05llp,jaJ5ODJ,2026-05-21 07:51:08,Khanda Colony,Yes,,Yes,"Reason poocha (eg ""Kyun badhaaya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312325,
Nq6WyzO,eqKDBYx,2026-05-21 07:52:14,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68876,
7XW2zMR,A7AJlde,2026-05-21 07:55:02,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514985,
1Wl7yqb,A7AJlde,2026-05-21 07:56:58,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514986,
bZ7xEjZ,A7AJlde,2026-05-21 07:57:40,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514987,
rD6AbKv,GxXKrqe,2026-05-21 07:58:28,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152201,No
M1bzQr0,eqKDBYx,2026-05-21 07:59:02,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68877,
OQz5K4a,A7AJlde,2026-05-21 08:02:06,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514990,
WJN5Xbk,GxXKrqe,2026-05-21 08:04:56,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15202202,No
jeyQrBQ,A7AJlde,2026-05-21 08:07:08,Sanpada,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Hairaan hue (eg ""Arre phir se rate badha diye?""), Said are ""itna badh gya?!"".",,,No change. Jaisa ban na tha bana.,SANP-514990,"Ignore previous entry of this bill, after print out payment and everything, after a while customer check bill with the pharmacist and said ""Itna badh gya?!"", it was for ethical medicines."
RW05q24,GxXKrqe,2026-05-21 08:16:55,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152206,No
EqXQ7Vr,eqKDBYx,2026-05-21 08:22:02,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68878,
2jeNWjV,jaJ5ODJ,2026-05-21 08:27:30,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312330,
X5DWazg,pbRdLAZ,2026-05-21 08:29:23,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395379,
5Xz17NQ,GxXKrqe,2026-05-21 08:30:47,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152208,No
Z9N60vy,GxXKrqe,2026-05-21 08:41:39,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152009,No
GezdWOe,ja54xQY,2026-05-21 08:42:52,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154468,
Kp6lbjX,ja54xQY,2026-05-21 08:43:06,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154469,
EqXQ9RB,gDYAZLO,2026-05-21 08:43:10,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356808,
peKBaaB,gDYAZLO,2026-05-21 08:43:26,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356809,
4a8xero,pbRdLAZ,2026-05-21 08:44:38,Goregaon,No,No,Yes,Konsi medicine ka rate badha hai,,,No change. Jaisa ban na tha bana.,ZGORE-395380,
peKBlbB,gDYAZLO,2026-05-21 08:48:15,Bandra Hill Road,No,Yes,No,,No,,Partial bana. Customer nein item kam kiye,ZBDRA-356810,One medicine is not available pharmacist asked customer he can order that medicine so customer said if 20% off dega to kr order and bhej 
rD665AN,GxXKrqe,2026-05-21 09:09:26,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152211,No
e566M4q,GxXKrqe,2026-05-21 09:12:24,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152213,No
EqXXKjq,A7AJlde,2026-05-21 09:12:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514997,
db66NpN,ja54xQY,2026-05-21 09:15:47,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154470,
Nq66D9p,ja54xQY,2026-05-21 09:16:06,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154471,
LDbbzjy,ja54xQY,2026-05-21 09:16:21,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154472,
DqNNKjZ,ja54xQY,2026-05-21 09:16:59,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154473,
